frame,timestamp,hand_index,hand_label,landmark_index,landmark_name,x,y,z,left_hand_present,right_hand_present
0,0.0,0,Right,0,WRIST,0.8080837726593018,0.6668426990509033,-6.784925687952637e-08,False,True
0,0.0,0,Right,1,THUMB_CMC,0.7279220223426819,0.6557910442352295,-0.0095222108066082,False,True
0,0.0,0,Right,2,THUMB_MCP,0.6663492918014526,0.6670753359794617,-0.017922015860676765,False,True
0,0.0,0,Right,3,THUMB_IP,0.619626522064209,0.6874434351921082,-0.02344285324215889,False,True
0,0.0,0,Right,4,THUMB_TIP,0.5831954479217529,0.7001838684082031,-0.02523638680577278,False,True
0,0.0,0,Right,5,INDEX_FINGER_MCP,0.6933772563934326,0.7037869095802307,-0.03138010948896408,False,True
0,0.0,0,Right,6,INDEX_FINGER_PIP,0.6177441477775574,0.7280118465423584,-0.0417531318962574,False,True
0,0.0,0,Right,7,INDEX_FINGER_DIP,0.6120451092720032,0.7128875851631165,-0.04091165214776993,False,True
0,0.0,0,Right,8,INDEX_FINGER_TIP,0.6281418800354004,0.7021321058273315,-0.03735540062189102,False,True
0,0.0,0,Right,9,MIDDLE_FINGER_MCP,0.7221816778182983,0.7232052087783813,-0.029028385877609253,False,True
0,0.0,0,Right,10,MIDDLE_FINGER_PIP,0.6408920884132385,0.7444800734519958,-0.03328656032681465,False,True
0,0.0,0,Right,11,MIDDLE_FINGER_DIP,0.6375046968460083,0.7280054092407227,-0.027971770614385605,False,True
0,0.0,0,Right,12,MIDDLE_FINGER_TIP,0.6582421064376831,0.7183986306190491,-0.02495427057147026,False,True
0,0.0,0,Right,13,RING_FINGER_MCP,0.7484237551689148,0.735805869102478,-0.025653643533587456,False,True
0,0.0,0,Right,14,RING_FINGER_PIP,0.6744939088821411,0.7536349296569824,-0.025659456849098206,False,True
0,0.0,0,Right,15,RING_FINGER_DIP,0.6705407500267029,0.7391026616096497,-0.014692185446619987,False,True
0,0.0,0,Right,16,RING_FINGER_TIP,0.6903886795043945,0.7298744916915894,-0.00942661240696907,False,True
0,0.0,0,Right,17,PINKY_MCP,0.7708075642585754,0.7430900931358337,-0.022617820650339127,False,True
0,0.0,0,Right,18,PINKY_PIP,0.711940586566925,0.7562994360923767,-0.021857069805264473,False,True
0,0.0,0,Right,19,PINKY_DIP,0.7062761187553406,0.7454845309257507,-0.012502569705247879,False,True
0,0.0,0,Right,20,PINKY_TIP,0.7219564318656921,0.7377619743347168,-0.006249913480132818,False,True
0,0.0,1,Left,0,WRIST,0.06296979635953903,0.6262792348861694,-5.015024839849502e-07,False,True
0,0.0,1,Left,1,THUMB_CMC,0.08600952476263046,0.6172327399253845,-0.05556817352771759,False,True
0,0.0,1,Left,2,THUMB_MCP,0.10431122034788132,0.627204954624176,-0.0826602354645729,False,True
0,0.0,1,Left,3,THUMB_IP,0.12219446152448654,0.6480886936187744,-0.09826163947582245,False,True
0,0.0,1,Left,4,THUMB_TIP,0.1368313431739807,0.6643561720848083,-0.11011015623807907,False,True
0,0.0,1,Left,5,INDEX_FINGER_MCP,0.05026994273066521,0.67315274477005,-0.08000423014163971,False,True
0,0.0,1,Left,6,INDEX_FINGER_PIP,0.11706305295228958,0.6926724314689636,-0.10616414994001389,False,True
0,0.0,1,Left,7,INDEX_FINGER_DIP,0.1502186506986618,0.6818536520004272,-0.11753468960523605,False,True
0,0.0,1,Left,8,INDEX_FINGER_TIP,0.15743398666381836,0.6694854497909546,-0.12331301718950272,False,True
0,0.0,1,Left,9,MIDDLE_FINGER_MCP,0.05736948922276497,0.6907519102096558,-0.059433747082948685,False,True
