frame,timestamp,hand_index,hand_label,landmark_index,landmark_name,x,y,z,left_hand_present,right_hand_present
0,0.0,0,Right,0,WRIST,0.7272967100143433,0.7350234985351562,-5.6260919478745564e-08,False,True
0,0.0,0,Right,1,THUMB_CMC,0.679841935634613,0.7253822684288025,-0.013609234243631363,False,True
0,0.0,0,Right,2,THUMB_MCP,0.634882390499115,0.731214702129364,-0.024540120735764503,False,True
0,0.0,0,Right,3,THUMB_IP,0.6012779474258423,0.7432777881622314,-0.03166899457573891,False,True
0,0.0,0,Right,4,THUMB_TIP,0.5775583982467651,0.7544136643409729,-0.03574160486459732,False,True
0,0.0,0,Right,5,INDEX_FINGER_MCP,0.6644143462181091,0.749667227268219,-0.040167368948459625,False,True
0,0.0,0,Right,6,INDEX_FINGER_PIP,0.6065292954444885,0.7662354707717896,-0.05682280659675598,False,True
0,0.0,0,Right,7,INDEX_FINGER_DIP,0.6145576238632202,0.7559254169464111,-0.05997545272111893,False,True
0,0.0,0,Right,8,INDEX_FINGER_TIP,0.6350941061973572,0.7488800287246704,-0.0574876070022583,False,True
0,0.0,0,Right,9,MIDDLE_FINGER_MCP,0.6858934760093689,0.765182614326477,-0.036173056811094284,False,True
0,0.0,0,Right,10,MIDDLE_FINGER_PIP,0.623859167098999,0.7821629047393799,-0.045914918184280396,False,True
0,0.0,0,Right,11,MIDDLE_FINGER_DIP,0.6289932131767273,0.772122859954834,-0.041030168533325195,False,True
0,0.0,0,Right,12,MIDDLE_FINGER_TIP,0.6478780508041382,0.7660831809043884,-0.036682967096567154,False,True
0,0.0,0,Right,13,RING_FINGER_MCP,0.7027668356895447,0.7777448892593384,-0.03206291422247887,False,True
0,0.0,0,Right,14,RING_FINGER_PIP,0.645971417427063,0.7927621603012085,-0.036273714154958725,False,True
0,0.0,0,Right,15,RING_FINGER_DIP,0.6497905850410461,0.7832798957824707,-0.026021257042884827,False,True
0,0.0,0,Right,16,RING_FINGER_TIP,0.6667943596839905,0.7777760624885559,-0.019267693161964417,False,True
0,0.0,0,Right,17,PINKY_MCP,0.7143595814704895,0.7866554260253906,-0.028675204142928123,False,True
0,0.0,0,Right,18,PINKY_PIP,0.6688796281814575,0.799189567565918,-0.029235679656267166,False,True
0,0.0,0,Right,19,PINKY_DIP,0.6699451804161072,0.792019784450531,-0.021181931719183922,False,True
0,0.0,0,Right,20,PINKY_TIP,0.6839663982391357,0.7873060703277588,-0.01555902510881424,False,True
0,0.0,1,Left,0,WRIST,0.3098539113998413,0.7306617498397827,-3.997389512733207e-07,False,True
0,0.0,1,Left,1,THUMB_CMC,0.3263773024082184,0.7199151515960693,-0.04427609220147133,False,True
0,0.0,1,Left,2,THUMB_MCP,0.3412831425666809,0.7264844179153442,-0.06334331631660461,False,True
0,0.0,1,Left,3,THUMB_IP,0.35867732763290405,0.7425186038017273,-0.07259353250265121,False,True
0,0.0,1,Left,4,THUMB_TIP,0.3783370852470398,0.7552382946014404,-0.07873208820819855,False,True
0,0.0,1,Left,5,INDEX_FINGER_MCP,0.3109237253665924,0.7698877453804016,-0.06126648187637329,False,True
0,0.0,1,Left,6,INDEX_FINGER_PIP,0.3635860085487366,0.777941882610321,-0.07926606386899948,False,True
0,0.0,1,Left,7,INDEX_FINGER_DIP,0.3870946764945984,0.767711877822876,-0.08534319698810577,False,True
0,0.0,1,Left,8,INDEX_FINGER_TIP,0.3927440941333771,0.7578432559967041,-0.08785579353570938,False,True
0,0.0,1,Left,9,MIDDLE_FINGER_MCP,0.3233168125152588,0.7818768620491028,-0.04398099333047867,False,True
0,0.0,1,Left,10,MIDDLE_FINGER_PIP,0.3795648217201233,0.7855502367019653,-0.06281153857707977,False,True
0,0.0,1,Left,11,MIDDLE_FINGER_DIP,0.39869704842567444,0.7668759226799011,-0.0653875395655632,False,True
0,0.0,1,Left,12,MIDDLE_FINGER_TIP,0.3959752023220062,0.7542181611061096,-0.06480138003826141,False,True
0,0.0,1,Left,13,RING_FINGER_MCP,0.3385005593299866,0.7861180305480957,-0.028677091002464294,False,True
0,0.0,1,Left,14,RING_FINGER_PIP,0.3895450830459595,0.7873051762580872,-0.04676991328597069,False,True
0,0.0,1,Left,15,RING_FINGER_DIP,0.4016872048377991,0.767890453338623,-0.0470748208463192,False,True
0,0.0,1,Left,16,RING_FINGER_TIP,0.395073264837265,0.7554923892021179,-0.0447608046233654,False,True
0,0.0,1,Left,17,PINKY_MCP,0.35384494066238403,0.7850912809371948,-0.016464000567793846,False,True
