frame,timestamp,hand_index,hand_label,landmark_index,landmark_name,x,y,z,left_hand_present,right_hand_present
0,0.0,0,Right,0,WRIST,0.8386642932891846,0.7036771178245544,1.662359210286013e-07,False,True
0,0.0,0,Right,1,THUMB_CMC,0.7918745875358582,0.7036627531051636,-0.02539246156811714,False,True
0,0.0,0,Right,2,THUMB_MCP,0.7572952508926392,0.7171905040740967,-0.041443709284067154,False,True
0,0.0,0,Right,3,THUMB_IP,0.7356213927268982,0.7378837466239929,-0.05130844935774803,False,True
0,0.0,0,Right,4,THUMB_TIP,0.71590656042099,0.7533754110336304,-0.05718379467725754,False,True
0,0.0,0,Right,5,INDEX_FINGER_MCP,0.815324604511261,0.7390657663345337,-0.04822492226958275,False,True
0,0.0,0,Right,6,INDEX_FINGER_PIP,0.766197919845581,0.7657315135002136,-0.06415610760450363,False,True
0,0.0,0,Right,7,INDEX_FINGER_DIP,0.7401581406593323,0.7652178406715393,-0.06601434201002121,False,True
0,0.0,0,Right,8,INDEX_FINGER_TIP,0.7301952838897705,0.7591995000839233,-0.06432376801967621,False,True
0,0.0,0,Right,9,MIDDLE_FINGER_MCP,0.838800311088562,0.7522246241569519,-0.03925498574972153,False,True
0,0.0,0,Right,10,MIDDLE_FINGER_PIP,0.7761328816413879,0.7781193256378174,-0.05409866198897362,False,True
0,0.0,0,Right,11,MIDDLE_FINGER_DIP,0.755297064781189,0.7695280313491821,-0.05129954218864441,False,True
0,0.0,0,Right,12,MIDDLE_FINGER_TIP,0.7580089569091797,0.759502112865448,-0.047245729714632034,False,True
0,0.0,0,Right,13,RING_FINGER_MCP,0.8516061902046204,0.7613670825958252,-0.030479535460472107,False,True
0,0.0,0,Right,14,RING_FINGER_PIP,0.7950972318649292,0.7843478918075562,-0.040968798100948334,False,True
0,0.0,0,Right,15,RING_FINGER_DIP,0.7774031162261963,0.775938868522644,-0.034678056836128235,False,True
0,0.0,0,Right,16,RING_FINGER_TIP,0.7816290259361267,0.7661209106445312,-0.029209719970822334,False,True
0,0.0,0,Right,17,PINKY_MCP,0.857327401638031,0.7663457989692688,-0.023336702957749367,False,True
0,0.0,0,Right,18,PINKY_PIP,0.8135474920272827,0.7846454977989197,-0.032417673617601395,False,True
0,0.0,0,Right,19,PINKY_DIP,0.7981792688369751,0.7798988819122314,-0.030447809025645256,False,True
0,0.0,0,Right,20,PINKY_TIP,0.8005968332290649,0.7730015516281128,-0.02725749835371971,False,True
0,0.0,1,Left,0,WRIST,0.21095703542232513,0.8298357725143433,-1.93638229006865e-07,False,True
0,0.0,1,Left,1,THUMB_CMC,0.18103840947151184,0.8314663171768188,-0.04755691438913345,False,True
0,0.0,1,Left,2,THUMB_MCP,0.17423395812511444,0.8535821437835693,-0.06314980983734131,False,True
0,0.0,1,Left,3,THUMB_IP,0.1885441690683365,0.8785675764083862,-0.06908177584409714,False,True
0,0.0,1,Left,4,THUMB_TIP,0.19866257905960083,0.8974302411079407,-0.07227005809545517,False,True
0,0.0,1,Left,5,INDEX_FINGER_MCP,0.16289283335208893,0.8841533064842224,-0.05516151711344719,False,True
0,0.0,1,Left,6,INDEX_FINGER_PIP,0.18264378607273102,0.913342297077179,-0.08241848647594452,False,True
0,0.0,1,Left,7,INDEX_FINGER_DIP,0.21550831198692322,0.916182279586792,-0.0978497713804245,False,True
0,0.0,1,Left,8,INDEX_FINGER_TIP,0.2396932989358902,0.9096224904060364,-0.10492804646492004,False,True
0,0.0,1,Left,9,MIDDLE_FINGER_MCP,0.1918889284133911,0.8880431056022644,-0.03814473748207092,False,True
0,0.0,1,Left,10,MIDDLE_FINGER_PIP,0.22293312847614288,0.9065971374511719,-0.06541122496128082,False,True
0,0.0,1,Left,11,MIDDLE_FINGER_DIP,0.25837668776512146,0.8995598554611206,-0.07803478091955185,False,True
0,0.0,1,Left,12,MIDDLE_FINGER_TIP,0.27424919605255127,0.8873373866081238,-0.08217509835958481,False,True
0,0.0,1,Left,13,RING_FINGER_MCP,0.21825937926769257,0.8886353373527527,-0.025329837575554848,False,True
0,0.0,1,Left,14,RING_FINGER_PIP,0.2458522915840149,0.9040132761001587,-0.05360526964068413,False,True
0,0.0,1,Left,15,RING_FINGER_DIP,0.2697907090187073,0.8953642249107361,-0.06412899494171143,False,True
0,0.0,1,Left,16,RING_FINGER_TIP,0.2775486707687378,0.8848892450332642,-0.06548973172903061,False,True
0,0.0,1,Left,17,PINKY_MCP,0.23747698962688446,0.8862614631652832,-0.015422125346958637,False,True
0,0.0,1,Left,18,PINKY_PIP,0.26069343090057373,0.896847128868103,-0.04171950742602348,False,True
0,0.0,1,Left,19,PINKY_DIP,0.27616122364997864,0.8896773457527161,-0.05070046707987785,False,True
0,0.0,1,Left,20,PINKY_TIP,0.28034090995788574,0.8795760869979858,-0.05142326280474663,False,True
1,0.03333333333333333,0,Right,0,WRIST,0.8335955142974854,0.7017791867256165,1.8584752581318753e-07,False,True
1,0.03333333333333333,0,Right,1,THUMB_CMC,0.7873461246490479,0.7036468982696533,-0.02788672409951687,False,True
1,0.03333333333333333,0,Right,2,THUMB_MCP,0.754163920879364,0.7164517641067505,-0.04579809680581093,False,True
1,0.03333333333333333,0,Right,3,THUMB_IP,0.7350777983665466,0.7374671101570129,-0.0573212131857872,False,True
1,0.03333333333333333,0,Right,4,THUMB_TIP,0.7182642817497253,0.7541561126708984,-0.06445564329624176,False,True
1,0.03333333333333333,0,Right,5,INDEX_FINGER_MCP,0.8172901272773743,0.7395444512367249,-0.049016229808330536,False,True
1,0.03333333333333333,0,Right,6,INDEX_FINGER_PIP,0.7665851712226868,0.7654756903648376,-0.06576333194971085,False,True
1,0.03333333333333333,0,Right,7,INDEX_FINGER_DIP,0.7401142716407776,0.7640500664710999,-0.06949017196893692,False,True
1,0.03333333333333333,0,Right,8,INDEX_FINGER_TIP,0.7301720976829529,0.7591997385025024,-0.0697460025548935,False,True
1,0.03333333333333333,0,Right,9,MIDDLE_FINGER_MCP,0.8412584066390991,0.7523502111434937,-0.03959225118160248,False,True
1,0.03333333333333333,0,Right,10,MIDDLE_FINGER_PIP,0.778009831905365,0.7785759568214417,-0.05615663900971413,False,True
1,0.03333333333333333,0,Right,11,MIDDLE_FINGER_DIP,0.7577006816864014,0.7691740989685059,-0.054982226341962814,False,True
1,0.03333333333333333,0,Right,12,MIDDLE_FINGER_TIP,0.7624900937080383,0.7589519619941711,-0.05198981240391731,False,True
1,0.03333333333333333,0,Right,13,RING_FINGER_MCP,0.8536645174026489,0.7615508437156677,-0.0306092482060194,False,True
1,0.03333333333333333,0,Right,14,RING_FINGER_PIP,0.7950192093849182,0.7847835421562195,-0.04296627268195152,False,True
1,0.03333333333333333,0,Right,15,RING_FINGER_DIP,0.7774851322174072,0.7759034633636475,-0.03743213787674904,False,True
1,0.03333333333333333,0,Right,16,RING_FINGER_TIP,0.7825852632522583,0.7659901976585388,-0.031957995146512985,False,True
1,0.03333333333333333,0,Right,17,PINKY_MCP,0.8589474558830261,0.7668865919113159,-0.02352244034409523,False,True
1,0.03333333333333333,0,Right,18,PINKY_PIP,0.8129376769065857,0.7849676012992859,-0.03399873524904251,False,True
1,0.03333333333333333,0,Right,19,PINKY_DIP,0.7977691888809204,0.7795854210853577,-0.032652728259563446,False,True
1,0.03333333333333333,0,Right,20,PINKY_TIP,0.8014033436775208,0.7724659442901611,-0.02948029525578022,False,True
1,0.03333333333333333,1,Left,0,WRIST,0.21151499450206757,0.8275152444839478,-3.0733042422070866e-07,False,True
1,0.03333333333333333,1,Left,1,THUMB_CMC,0.19401583075523376,0.8303331732749939,-0.04800642654299736,False,True
1,0.03333333333333333,1,Left,2,THUMB_MCP,0.18480195105075836,0.8530657887458801,-0.061502158641815186,False,True
1,0.03333333333333333,1,Left,3,THUMB_IP,0.19454970955848694,0.8769788146018982,-0.06747418642044067,False,True
1,0.03333333333333333,1,Left,4,THUMB_TIP,0.19569528102874756,0.8971117734909058,-0.06972046196460724,False,True
1,0.03333333333333333,1,Left,5,INDEX_FINGER_MCP,0.1647418737411499,0.8886040449142456,-0.03454134613275528,False,True
1,0.03333333333333333,1,Left,6,INDEX_FINGER_PIP,0.18381409347057343,0.9172481894493103,-0.06254097074270248,False,True
1,0.03333333333333333,1,Left,7,INDEX_FINGER_DIP,0.22009727358818054,0.9165685176849365,-0.08032801747322083,False,True
1,0.03333333333333333,1,Left,8,INDEX_FINGER_TIP,0.24542005360126495,0.9064382314682007,-0.0873589739203453,False,True
1,0.03333333333333333,1,Left,9,MIDDLE_FINGER_MCP,0.19029326736927032,0.8917528986930847,-0.017674865201115608,False,True
1,0.03333333333333333,1,Left,10,MIDDLE_FINGER_PIP,0.2205684930086136,0.9168622493743896,-0.04720626771450043,False,True
1,0.03333333333333333,1,Left,11,MIDDLE_FINGER_DIP,0.2553297281265259,0.9057891964912415,-0.06089640408754349,False,True
