frame,timestamp,hand_index,hand_label,landmark_index,x,y,z
28,0.9333333333333333,1,Right,9,0.8525810837745667,0.6435551643371582,-0.04017650708556175
28,0.9333333333333333,1,Right,10,0.7983931303024292,0.6647590398788452,-0.05050692707300186
28,0.9333333333333333,1,Right,11,0.7855269908905029,0.6649575233459473,-0.04934632405638695
28,0.9333333333333333,1,Right,12,0.7905750274658203,0.6594097018241882,-0.047918181866407394
28,0.9333333333333333,1,Right,13,0.8694782257080078,0.6582550406455994,-0.035833489149808884
28,0.9333333333333333,1,Right,14,0.8199498057365417,0.6773918271064758,-0.042912427335977554
28,0.9333333333333333,1,Right,15,0.8116690516471863,0.6749043464660645,-0.03676629811525345
28,0.9333333333333333,1,Right,16,0.8192245960235596,0.6678025722503662,-0.03198077902197838
28,0.9333333333333333,1,Right,17,0.8806446194648743,0.6705073714256287,-0.03192593902349472
28,0.9333333333333333,1,Right,18,0.8407718539237976,0.6851289868354797,-0.03721597045660019
28,0.9333333333333333,1,Right,19,0.83274906873703,0.6824547648429871,-0.03242091089487076
28,0.9333333333333333,1,Right,20,0.8386772871017456,0.6767303347587585,-0.028073342517018318
29,0.9666666666666667,0,Right,0,0.9049829840660095,0.6317272782325745,3.268581565407658e-07
29,0.9666666666666667,0,Right,1,0.8630791306495667,0.621498703956604,-0.019058411940932274
29,0.9666666666666667,0,Right,2,0.8146803379058838,0.6260789632797241,-0.03080868534743786
29,0.9666666666666667,0,Right,3,0.7820838689804077,0.6377290487289429,-0.03672431409358978
29,0.9666666666666667,0,Right,4,0.7565686106681824,0.6490786075592041,-0.043063934892416
29,0.9666666666666667,0,Right,5,0.8550355434417725,0.6359474658966064,-0.056357622146606445
29,0.9666666666666667,0,Right,6,0.8207181096076965,0.6529290080070496,-0.07212188839912415
29,0.9666666666666667,0,Right,7,0.7954480648040771,0.6623548865318298,-0.07562308758497238
29,0.9666666666666667,0,Right,8,0.7756909728050232,0.6684142351150513,-0.07719212025403976
29,0.9666666666666667,0,Right,9,0.8776703476905823,0.6516167521476746,-0.053259897977113724
29,0.9666666666666667,0,Right,10,0.8402389883995056,0.6736797094345093,-0.0681276023387909
29,0.9666666666666667,0,Right,11,0.8066720366477966,0.6821959018707275,-0.07176771014928818
29,0.9666666666666667,0,Right,12,0.7816784977912903,0.6848629117012024,-0.07513656467199326
29,0.9666666666666667,0,Right,13,0.8961164355278015,0.6640486717224121,-0.04927874729037285
29,0.9666666666666667,0,Right,14,0.862459123134613,0.6863958835601807,-0.06381578743457794
29,0.9666666666666667,0,Right,15,0.8307375907897949,0.6955657601356506,-0.07247047126293182
29,0.9666666666666667,0,Right,16,0.8046156764030457,0.6998515129089355,-0.07895591855049133
29,0.9666666666666667,0,Right,17,0.9080187082290649,0.6726632118225098,-0.045131076127290726
29,0.9666666666666667,0,Right,18,0.8912245035171509,0.691421389579773,-0.05994074419140816
29,0.9666666666666667,0,Right,19,0.8728350400924683,0.7011186480522156,-0.06990937143564224
29,0.9666666666666667,0,Right,20,0.8551926612854004,0.707012414932251,-0.07715797424316406
30,1.0,0,Left,0,0.09763529896736145,0.5771636366844177,-2.4956742095127993e-07
30,1.0,0,Left,1,0.12440267950296402,0.5539475083351135,-0.036616694182157516
30,1.0,0,Left,2,0.15610790252685547,0.5398404598236084,-0.06806053221225739
30,1.0,0,Left,3,0.1725189983844757,0.5332114100456238,-0.09495491534471512
30,1.0,0,Left,4,0.17311537265777588,0.5266753435134888,-0.12382367253303528
30,1.0,0,Left,5,0.1398933231830597,0.5659120678901672,-0.08517279475927353
30,1.0,0,Left,6,0.17145681381225586,0.5656711459159851,-0.12286920845508575
30,1.0,0,Left,7,0.19478324055671692,0.5639276504516602,-0.1511169821023941
30,1.0,0,Left,8,0.21654923260211945,0.5644561052322388,-0.1672910451889038
30,1.0,0,Left,9,0.14490793645381927,0.5866946578025818,-0.08112021535634995
30,1.0,0,Left,10,0.18539801239967346,0.5957909822463989,-0.11706719547510147
30,1.0,0,Left,11,0.2197188138961792,0.5956332087516785,-0.13558131456375122
30,1.0,0,Left,12,0.24539273977279663,0.5939063429832458,-0.1481170356273651
30,1.0,0,Left,13,0.1490045189857483,0.6003421545028687,-0.07586291432380676
30,1.0,0,Left,14,0.19473978877067566,0.6067512035369873,-0.10629414767026901
30,1.0,0,Left,15,0.21746096014976501,0.6015937924385071,-0.11411599814891815
30,1.0,0,Left,16,0.23439964652061462,0.5969668626785278,-0.11752499639987946
30,1.0,0,Left,17,0.15226855874061584,0.6074674129486084,-0.0727606788277626
30,1.0,0,Left,18,0.1941281110048294,0.6139530539512634,-0.09268216043710709
30,1.0,0,Left,19,0.21463267505168915,0.6096855401992798,-0.09266747534275055
30,1.0,0,Left,20,0.2281998097896576,0.6052051782608032,-0.09201302379369736
30,1.0,1,Right,0,0.8937453031539917,0.6262390613555908,3.604056928452337e-07
30,1.0,1,Right,1,0.8526070713996887,0.6201037168502808,-0.018813034519553185
30,1.0,1,Right,2,0.8100709915161133,0.6251537799835205,-0.03201519697904587
30,1.0,1,Right,3,0.7784606218338013,0.6374723315238953,-0.03925590589642525
30,1.0,1,Right,4,0.7546301484107971,0.6490318179130554,-0.04615720734000206
30,1.0,1,Right,5,0.8551633358001709,0.6362136006355286,-0.057102423161268234
30,1.0,1,Right,6,0.8155388832092285,0.6541934609413147,-0.07295485585927963
30,1.0,1,Right,7,0.7900643944740295,0.6633561849594116,-0.07596466690301895
30,1.0,1,Right,8,0.7710464596748352,0.669221043586731,-0.07675313949584961
30,1.0,1,Right,9,0.8783589601516724,0.6527298092842102,-0.05246865749359131
30,1.0,1,Right,10,0.8351887464523315,0.6733936667442322,-0.06749875098466873
30,1.0,1,Right,11,0.8027718663215637,0.6813522577285767,-0.06821500509977341
30,1.0,1,Right,12,0.7785251140594482,0.6835761070251465,-0.06927216053009033
30,1.0,1,Right,13,0.8951033353805542,0.6659253239631653,-0.04695306718349457
30,1.0,1,Right,14,0.859706699848175,0.6874657273292542,-0.06055561825633049
30,1.0,1,Right,15,0.8289377093315125,0.6969009041786194,-0.06509804725646973
30,1.0,1,Right,16,0.8034045696258545,0.7006004452705383,-0.06895973533391953
30,1.0,1,Right,17,0.9045693874359131,0.6748533844947815,-0.04168059676885605
30,1.0,1,Right,18,0.8935885429382324,0.6968203186988831,-0.05473734438419342
30,1.0,1,Right,19,0.8772266507148743,0.7084022164344788,-0.06255802512168884
30,1.0,1,Right,20,0.8586376309394836,0.7151862382888794,-0.06845147907733917
31,1.0333333333333334,0,Right,0,0.8913218975067139,0.6242963671684265,4.0358466435463924e-07
31,1.0333333333333334,0,Right,1,0.8486344814300537,0.6237940192222595,-0.01713625155389309
31,1.0333333333333334,0,Right,2,0.811103105545044,0.6323729753494263,-0.03213038668036461
31,1.0333333333333334,0,Right,3,0.7833333015441895,0.645961582660675,-0.04214601591229439
31,1.0333333333333334,0,Right,4,0.7592045068740845,0.6566213965415955,-0.05101252719759941
31,1.0333333333333334,0,Right,5,0.8586428761482239,0.6434763073921204,-0.0524437241256237
31,1.0333333333333334,0,Right,6,0.8262041807174683,0.6645229458808899,-0.06965003162622452
31,1.0333333333333334,0,Right,7,0.8034069538116455,0.6744227409362793,-0.07400864362716675
31,1.0333333333333334,0,Right,8,0.783977210521698,0.6810863018035889,-0.07556993514299393
31,1.0333333333333334,0,Right,9,0.8839716911315918,0.6587837338447571,-0.04967064410448074
31,1.0333333333333334,0,Right,10,0.848551869392395,0.6838846802711487,-0.0670628473162651
31,1.0333333333333334,0,Right,11,0.8175691962242126,0.6950798630714417,-0.06893216818571091
31,1.0333333333333334,0,Right,12,0.7925654053688049,0.7008509039878845,-0.06946001946926117
31,1.0333333333333334,0,Right,13,0.9019847512245178,0.6697778701782227,-0.04607532545924187
31,1.0333333333333334,0,Right,14,0.8769022822380066,0.6956162452697754,-0.06155867874622345
31,1.0333333333333334,0,Right,15,0.8517985939979553,0.7072250843048096,-0.06584340333938599
31,1.0333333333333334,0,Right,16,0.8306755423545837,0.714270293712616,-0.06817372888326645
31,1.0333333333333334,0,Right,17,0.9103249311447144,0.6764965653419495,-0.04264594614505768
31,1.0333333333333334,0,Right,18,0.9059320688247681,0.699690043926239,-0.055680546909570694
31,1.0333333333333334,0,Right,19,0.8999753594398499,0.7149187922477722,-0.06165850907564163
31,1.0333333333333334,0,Right,20,0.8930525183677673,0.7271516919136047,-0.06541723012924194
32,1.0666666666666667,0,Left,0,0.15115700662136078,0.6396629810333252,-2.192503814058e-07
32,1.0666666666666667,0,Left,1,0.19655698537826538,0.6467217803001404,-0.014070569537580013
32,1.0666666666666667,0,Left,2,0.24216093122959137,0.6516179442405701,-0.029227642342448235
32,1.0666666666666667,0,Left,3,0.27473658323287964,0.6477813124656677,-0.04270680993795395
32,1.0666666666666667,0,Left,4,0.3001595735549927,0.6440857648849487,-0.057918522506952286
32,1.0666666666666667,0,Left,5,0.2289600372314453,0.6662450432777405,-0.0475846529006958
32,1.0666666666666667,0,Left,6,0.2629474699497223,0.6565104722976685,-0.07463172823190689
32,1.0666666666666667,0,Left,7,0.2830069661140442,0.6486956477165222,-0.09344987571239471
32,1.0666666666666667,0,Left,8,0.30129873752593994,0.6410422921180725,-0.10652071237564087
32,1.0666666666666667,0,Left,9,0.21275463700294495,0.6642794609069824,-0.0539139024913311
32,1.0666666666666667,0,Left,10,0.252560019493103,0.6538209319114685,-0.0801076740026474
32,1.0666666666666667,0,Left,11,0.2765998840332031,0.6446253061294556,-0.09615063667297363
32,1.0666666666666667,0,Left,12,0.2980910539627075,0.6350666880607605,-0.10967985540628433
32,1.0666666666666667,0,Left,13,0.19292880594730377,0.6595966815948486,-0.06047408655285835
32,1.0666666666666667,0,Left,14,0.22984619438648224,0.6500284671783447,-0.08622119575738907
32,1.0666666666666667,0,Left,15,0.2532227039337158,0.6430045962333679,-0.09919433295726776
32,1.0666666666666667,0,Left,16,0.2744629383087158,0.6356493830680847,-0.10899006575345993
32,1.0666666666666667,0,Left,17,0.17013946175575256,0.6528989672660828,-0.06698636710643768
32,1.0666666666666667,0,Left,18,0.19351744651794434,0.6475492715835571,-0.09038840979337692
32,1.0666666666666667,0,Left,19,0.20742574334144592,0.6434758901596069,-0.10054866224527359
32,1.0666666666666667,0,Left,20,0.22092205286026,0.63786780834198,-0.10834575444459915
32,1.0666666666666667,1,Right,0,0.887718915939331,0.6301042437553406,4.1768157643673476e-07
32,1.0666666666666667,1,Right,1,0.8484480977058411,0.6281569600105286,-0.029850691556930542
32,1.0666666666666667,1,Right,2,0.8121443390846252,0.6372571587562561,-0.051889706403017044
32,1.0666666666666667,1,Right,3,0.7837979793548584,0.6522621512413025,-0.06656930595636368
32,1.0666666666666667,1,Right,4,0.7604708075523376,0.6645568013191223,-0.08009480684995651
32,1.0666666666666667,1,Right,5,0.8606601357460022,0.6495146751403809,-0.07402072846889496
32,1.0666666666666667,1,Right,6,0.8378793001174927,0.6690124273300171,-0.09859728068113327
32,1.0666666666666667,1,Right,7,0.8171508312225342,0.6816807985305786,-0.10878531634807587
32,1.0666666666666667,1,Right,8,0.7969460487365723,0.6924780011177063,-0.11451413482427597
32,1.0666666666666667,1,Right,9,0.8890972137451172,0.664486289024353,-0.06672707945108414
32,1.0666666666666667,1,Right,10,0.8666541576385498,0.6862545609474182,-0.09135240316390991
32,1.0666666666666667,1,Right,11,0.83585524559021,0.7011153101921082,-0.09674631059169769
32,1.0666666666666667,1,Right,12,0.8085717558860779,0.7116411328315735,-0.09982135891914368
32,1.0666666666666667,1,Right,13,0.9057357311248779,0.6752899289131165,-0.05919109284877777
32,1.0666666666666667,1,Right,14,0.8898757100105286,0.7003375291824341,-0.08160462975502014
32,1.0666666666666667,1,Right,15,0.8634106516838074,0.7149717807769775,-0.08936948329210281
32,1.0666666666666667,1,Right,16,0.8407936096191406,0.7252467274665833,-0.09316743910312653
32,1.0666666666666667,1,Right,17,0.9108508229255676,0.6822504997253418,-0.052750613540410995
32,1.0666666666666667,1,Right,18,0.9137254953384399,0.7073530554771423,-0.0707758292555809
32,1.0666666666666667,1,Right,19,0.9128949642181396,0.7235637307167053,-0.07953865826129913
32,1.0666666666666667,1,Right,20,0.9099546074867249,0.7366344928741455,-0.08494040369987488
33,1.1,0,Left,0,0.20643694698810577,0.6490263342857361,1.7787670003599487e-07
33,1.1,0,Left,1,0.18622156977653503,0.6423082947731018,-0.03800011798739433
33,1.1,0,Left,2,0.17054376006126404,0.63588947057724,-0.068907730281353
33,1.1,0,Left,3,0.16154351830482483,0.631767749786377,-0.09391762316226959
33,1.1,0,Left,4,0.15252722799777985,0.6292039155960083,-0.11925218999385834
33,1.1,0,Left,5,0.19170331954956055,0.6665283441543579,-0.07314146310091019
33,1.1,0,Left,6,0.20497997105121613,0.6715063452720642,-0.102683424949646
33,1.1,0,Left,7,0.21907126903533936,0.6708159446716309,-0.12238037586212158
33,1.1,0,Left,8,0.2369537055492401,0.6671210527420044,-0.13497988879680634
33,1.1,0,Left,9,0.22021976113319397,0.6709887981414795,-0.06676043570041656
33,1.1,0,Left,10,0.24529628455638885,0.6763582825660706,-0.09305794537067413
33,1.1,0,Left,11,0.27179861068725586,0.6763559579849243,-0.10765250772237778
33,1.1,0,Left,12,0.29549044370651245,0.6733605861663818,-0.11875153332948685
33,1.1,0,Left,13,0.24355636537075043,0.6720102429389954,-0.06130870804190636
33,1.1,0,Left,14,0.26776421070098877,0.6774015426635742,-0.08390499651432037
33,1.1,0,Left,15,0.29107385873794556,0.6775854229927063,-0.09497316926717758
33,1.1,0,Left,16,0.3094693720340729,0.6751224994659424,-0.10242635011672974
33,1.1,0,Left,17,0.2600174844264984,0.6692421436309814,-0.058171749114990234
33,1.1,0,Left,18,0.2773042619228363,0.6737228631973267,-0.073611319065094
33,1.1,0,Left,19,0.29353734850883484,0.67423415184021,-0.07978840917348862
33,1.1,0,Left,20,0.30626994371414185,0.6728010773658752,-0.08445574343204498
33,1.1,1,Right,0,0.8873265981674194,0.635861337184906,3.9937972928782983e-07
33,1.1,1,Right,1,0.844896674156189,0.6358290314674377,-0.030361607670783997
33,1.1,1,Right,2,0.8104559183120728,0.6451892852783203,-0.053834810853004456
33,1.1,1,Right,3,0.7837926745414734,0.6598473191261292,-0.07024901360273361
33,1.1,1,Right,4,0.7610781192779541,0.6718409061431885,-0.08522303402423859
33,1.1,1,Right,5,0.859837532043457,0.6556348204612732,-0.07226422429084778
33,1.1,1,Right,6,0.8405793905258179,0.6734009385108948,-0.09754021465778351
33,1.1,1,Right,7,0.8227254748344421,0.6860625147819519,-0.10925886034965515
33,1.1,1,Right,8,0.8062115907669067,0.6978400349617004,-0.11640400439500809
33,1.1,1,Right,9,0.8886695504188538,0.6693301200866699,-0.06560657173395157
33,1.1,1,Right,10,0.8664978742599487,0.6916206479072571,-0.09186694771051407
33,1.1,1,Right,11,0.8369674682617188,0.7073622345924377,-0.09895333647727966
33,1.1,1,Right,12,0.8109519481658936,0.7190499305725098,-0.10292624682188034
33,1.1,1,Right,13,0.9051740169525146,0.6797527074813843,-0.058696337044239044
33,1.1,1,Right,14,0.892796516418457,0.7066730260848999,-0.08343163132667542
33,1.1,1,Right,15,0.8685743808746338,0.7228680849075317,-0.09224454313516617
33,1.1,1,Right,16,0.8474438786506653,0.7350671887397766,-0.09629689157009125
33,1.1,1,Right,17,0.9104234576225281,0.687610387802124,-0.052728522568941116
33,1.1,1,Right,18,0.9147489666938782,0.7109758257865906,-0.07208609580993652
33,1.1,1,Right,19,0.9169378280639648,0.7265883684158325,-0.0807236060500145
33,1.1,1,Right,20,0.9170506596565247,0.7397475242614746,-0.08580785989761353
34,1.1333333333333333,0,Left,0,0.23537880182266235,0.6542279720306396,1.816683692368315e-07
34,1.1333333333333333,0,Left,1,0.21254225075244904,0.6404179930686951,-0.04293479770421982
34,1.1333333333333333,0,Left,2,0.19259509444236755,0.6325252056121826,-0.07553011178970337
34,1.1333333333333333,0,Left,3,0.1749904751777649,0.6281181573867798,-0.10272509604692459
34,1.1333333333333333,0,Left,4,0.15761953592300415,0.6300277709960938,-0.12967196106910706
34,1.1333333333333333,0,Left,5,0.19885097444057465,0.6688121557235718,-0.0719112977385521
34,1.1333333333333333,0,Left,6,0.20171314477920532,0.6754778027534485,-0.1070321649312973
34,1.1333333333333333,0,Left,7,0.21215508878231049,0.6735808253288269,-0.12961487472057343
34,1.1333333333333333,0,Left,8,0.22928820550441742,0.6699661016464233,-0.1426917314529419
34,1.1333333333333333,0,Left,9,0.23139113187789917,0.6771280765533447,-0.06426986306905746
34,1.1333333333333333,0,Left,10,0.25056877732276917,0.6853583455085754,-0.09351907670497894
34,1.1333333333333333,0,Left,11,0.26928603649139404,0.6841198801994324,-0.1097370907664299
34,1.1333333333333333,0,Left,12,0.29012221097946167,0.6804496049880981,-0.12051832675933838
34,1.1333333333333333,0,Left,13,0.2579095661640167,0.6779035329818726,-0.05904721841216087
34,1.1333333333333333,0,Left,14,0.28591683506965637,0.6793305277824402,-0.08653856813907623
34,1.1333333333333333,0,Left,15,0.3072437644004822,0.6713363528251648,-0.09926903992891312
34,1.1333333333333333,0,Left,16,0.326374888420105,0.6629388332366943,-0.10602939873933792
34,1.1333333333333333,0,Left,17,0.2767406105995178,0.6728059649467468,-0.056386955082416534
34,1.1333333333333333,0,Left,18,0.30162978172302246,0.6720149517059326,-0.0774063766002655
34,1.1333333333333333,0,Left,19,0.32029399275779724,0.6639900207519531,-0.08560671657323837
34,1.1333333333333333,0,Left,20,0.3359333872795105,0.6561161875724792,-0.09027419984340668
34,1.1333333333333333,1,Right,0,0.8891745805740356,0.6376608610153198,3.9552799080411205e-07
34,1.1333333333333333,1,Right,1,0.8478232026100159,0.6346719861030579,-0.035633377730846405
34,1.1333333333333333,1,Right,2,0.812250554561615,0.6438411474227905,-0.06154294312000275
34,1.1333333333333333,1,Right,3,0.7855857014656067,0.6594282984733582,-0.07867497950792313
34,1.1333333333333333,1,Right,4,0.763507068157196,0.6731470227241516,-0.0943911150097847
34,1.1333333333333333,1,Right,5,0.861961841583252,0.6545590162277222,-0.08350758254528046
34,1.1333333333333333,1,Right,6,0.8424374461174011,0.6733712553977966,-0.11109181493520737
34,1.1333333333333333,1,Right,7,0.8222283124923706,0.6863112449645996,-0.12346164137125015
34,1.1333333333333333,1,Right,8,0.8029337525367737,0.6979143619537354,-0.13066565990447998
34,1.1333333333333333,1,Right,9,0.8899939060211182,0.6695342063903809,-0.07391633093357086
34,1.1333333333333333,1,Right,10,0.867557942867279,0.691828191280365,-0.10032772272825241
34,1.1333333333333333,1,Right,11,0.8387736678123474,0.7071654796600342,-0.10691022872924805
34,1.1333333333333333,1,Right,12,0.8129439949989319,0.7183253765106201,-0.11113006621599197
34,1.1333333333333333,1,Right,13,0.905559778213501,0.6804772615432739,-0.06405859440565109
34,1.1333333333333333,1,Right,14,0.8907197117805481,0.7054494619369507,-0.08806578069925308
34,1.1333333333333333,1,Right,15,0.8646565079689026,0.7211610674858093,-0.0962228998541832
34,1.1333333333333333,1,Right,16,0.8418803811073303,0.7329329252243042,-0.10058620572090149
34,1.1333333333333333,1,Right,17,0.9108860492706299,0.688457190990448,-0.05559702590107918
34,1.1333333333333333,1,Right,18,0.9153480529785156,0.7117742896080017,-0.07454098761081696
34,1.1333333333333333,1,Right,19,0.9158419370651245,0.7274283766746521,-0.08345713466405869
34,1.1333333333333333,1,Right,20,0.9130659699440002,0.7402785420417786,-0.08919820934534073
35,1.1666666666666667,0,Left,0,0.24903987348079681,0.6402208209037781,-1.1501312791040164e-08
35,1.1666666666666667,0,Left,1,0.23084023594856262,0.6372128129005432,-0.03961670398712158
35,1.1666666666666667,0,Left,2,0.20892371237277985,0.6435601115226746,-0.062017928808927536
35,1.1666666666666667,0,Left,3,0.19027051329612732,0.6504128575325012,-0.07994704693555832
35,1.1666666666666667,0,Left,4,0.16934646666049957,0.6562432646751404,-0.09904443472623825
35,1.1666666666666667,0,Left,5,0.21387486159801483,0.6876280903816223,-0.048189956694841385
35,1.1666666666666667,0,Left,6,0.21534238755702972,0.6971492171287537,-0.0784967914223671
35,1.1666666666666667,0,Left,7,0.23115412890911102,0.6977418661117554,-0.10194486379623413
35,1.1666666666666667,0,Left,8,0.2519215941429138,0.6943555474281311,-0.11553627997636795
35,1.1666666666666667,0,Left,9,0.24479500949382782,0.6954667568206787,-0.040098775178194046
35,1.1666666666666667,0,Left,10,0.278663694858551,0.7037136554718018,-0.0710732638835907
35,1.1666666666666667,0,Left,11,0.31263846158981323,0.6969577074050903,-0.09280317276716232
35,1.1666666666666667,0,Left,12,0.34023118019104004,0.6872299313545227,-0.10457488149404526
35,1.1666666666666667,0,Left,13,0.2716330289840698,0.6949467062950134,-0.035146333277225494
35,1.1666666666666667,0,Left,14,0.301960825920105,0.6992044448852539,-0.06711337715387344
35,1.1666666666666667,0,Left,15,0.3314773142337799,0.690464973449707,-0.0842762440443039
35,1.1666666666666667,0,Left,16,0.3540947735309601,0.6796104311943054,-0.09023639559745789
35,1.1666666666666667,0,Left,17,0.29098618030548096,0.6884533166885376,-0.03242909908294678
35,1.1666666666666667,0,Left,18,0.31538164615631104,0.6916868090629578,-0.05914745852351189
35,1.1666666666666667,0,Left,19,0.33402952551841736,0.6838352084159851,-0.06915896385908127
35,1.1666666666666667,0,Left,20,0.3480124771595001,0.6747637391090393,-0.07157459110021591
35,1.1666666666666667,1,Right,0,0.8855955004692078,0.6409364938735962,3.866884412673244e-07
35,1.1666666666666667,1,Right,1,0.8445065021514893,0.639814019203186,-0.03093496896326542
35,1.1666666666666667,1,Right,2,0.8119904398918152,0.6494827270507812,-0.053340453654527664
35,1.1666666666666667,1,Right,3,0.7854169011116028,0.6641837358474731,-0.06858925521373749
35,1.1666666666666667,1,Right,4,0.7629672884941101,0.6760407090187073,-0.08227057754993439
35,1.1666666666666667,1,Right,5,0.8573334813117981,0.6613695025444031,-0.07010336965322495
35,1.1666666666666667,1,Right,6,0.8406758308410645,0.6780146956443787,-0.09525018185377121
35,1.1666666666666667,1,Right,7,0.8224551677703857,0.6901418566703796,-0.10726643353700638
35,1.1666666666666667,1,Right,8,0.8047956228256226,0.7014062404632568,-0.11462725698947906
35,1.1666666666666667,1,Right,9,0.8844360113143921,0.6750885248184204,-0.0628056600689888
35,1.1666666666666667,1,Right,10,0.8648973107337952,0.6970003843307495,-0.08839915692806244
35,1.1666666666666667,1,Right,11,0.8353163003921509,0.7119067907333374,-0.09501726925373077
35,1.1666666666666667,1,Right,12,0.8080602288246155,0.7229596376419067,-0.09854912757873535
35,1.1666666666666667,1,Right,13,0.900703489780426,0.6848176717758179,-0.055752817541360855
35,1.1666666666666667,1,Right,14,0.8893215656280518,0.7104279398918152,-0.08034143596887589
35,1.1666666666666667,1,Right,15,0.863295316696167,0.726459801197052,-0.08944442868232727
35,1.1666666666666667,1,Right,16,0.8395375609397888,0.7384289503097534,-0.09350689500570297
35,1.1666666666666667,1,Right,17,0.9066224098205566,0.6915718913078308,-0.049846101552248
35,1.1666666666666667,1,Right,18,0.911055326461792,0.7147998809814453,-0.06983307003974915
35,1.1666666666666667,1,Right,19,0.9123894572257996,0.7303367257118225,-0.07964545488357544
35,1.1666666666666667,1,Right,20,0.9113670587539673,0.7429764866828918,-0.08542082458734512
36,1.2,0,Left,0,0.26898613572120667,0.6518497467041016,1.256616997125093e-07
36,1.2,0,Left,1,0.2521146237850189,0.662118136882782,-0.02217303216457367
36,1.2,0,Left,2,0.23595477640628815,0.6742761731147766,-0.03556465357542038
36,1.2,0,Left,3,0.2179618775844574,0.6804518699645996,-0.047913528978824615
36,1.2,0,Left,4,0.19933559000492096,0.6842128038406372,-0.06025991216301918
36,1.2,0,Left,5,0.26233941316604614,0.7032431364059448,-0.018138736486434937
36,1.2,0,Left,6,0.26272308826446533,0.7207695245742798,-0.04017074778676033
36,1.2,0,Left,7,0.2819983959197998,0.724673867225647,-0.06026050075888634
36,1.2,0,Left,8,0.30396661162376404,0.7228533029556274,-0.0719253197312355
36,1.2,0,Left,9,0.28650036454200745,0.7060660719871521,-0.015363074839115143
36,1.2,0,Left,10,0.3054938316345215,0.7222247123718262,-0.033869314938783646
36,1.2,0,Left,11,0.32823747396469116,0.7242230176925659,-0.05037429556250572
36,1.2,0,Left,12,0.3489816188812256,0.7210332751274109,-0.06017448753118515
36,1.2,0,Left,13,0.30559560656547546,0.7049939036369324,-0.015471011400222778
36,1.2,0,Left,14,0.32590192556381226,0.718834638595581,-0.030008628964424133
36,1.2,0,Left,15,0.3458626866340637,0.7201940417289734,-0.039606012403964996
36,1.2,0,Left,16,0.363099604845047,0.7178390622138977,-0.04425827041268349
36,1.2,0,Left,17,0.3195075988769531,0.699435830116272,-0.017662642523646355
36,1.2,0,Left,18,0.3358953893184662,0.7111963033676147,-0.028081711381673813
36,1.2,0,Left,19,0.3515182435512543,0.7122145891189575,-0.030912285670638084
36,1.2,0,Left,20,0.3643444776535034,0.7109531164169312,-0.0309754628688097
36,1.2,1,Right,0,0.8725371360778809,0.6474997997283936,3.9075686686373956e-07
36,1.2,1,Right,1,0.835334837436676,0.644579291343689,-0.03528130427002907
36,1.2,1,Right,2,0.8026084303855896,0.6542171239852905,-0.05908047780394554
36,1.2,1,Right,3,0.7752814888954163,0.669737696647644,-0.07423460483551025
36,1.2,1,Right,4,0.7500557899475098,0.6822763681411743,-0.08801911026239395
36,1.2,1,Right,5,0.8474438190460205,0.6650394797325134,-0.07711562514305115
36,1.2,1,Right,6,0.8273878693580627,0.6823337078094482,-0.10295981168746948
36,1.2,1,Right,7,0.8084679841995239,0.6957044005393982,-0.11512437462806702
36,1.2,1,Right,8,0.7903012633323669,0.7071081399917603,-0.1224089190363884
36,1.2,1,Right,9,0.8703814744949341,0.6800272464752197,-0.06681235134601593
36,1.2,1,Right,10,0.8487723469734192,0.70435631275177,-0.09216386079788208
36,1.2,1,Right,11,0.8183162212371826,0.7180810570716858,-0.09914856404066086
36,1.2,1,Right,12,0.7904541492462158,0.7268092632293701,-0.10340587794780731
36,1.2,1,Right,13,0.883454442024231,0.6903334856033325,-0.056467484682798386
36,1.2,1,Right,14,0.8657948970794678,0.7158266305923462,-0.08050397783517838
36,1.2,1,Right,15,0.8357936143875122,0.7290363311767578,-0.08921552449464798
36,1.2,1,Right,16,0.8088344931602478,0.7376021146774292,-0.09360135346651077
36,1.2,1,Right,17,0.8881953358650208,0.697358250617981,-0.047441523522138596
36,1.2,1,Right,18,0.8906354904174805,0.7208017110824585,-0.06677141040563583
36,1.2,1,Right,19,0.8897910714149475,0.7352889776229858,-0.07638667523860931
36,1.2,1,Right,20,0.8861926198005676,0.7462835311889648,-0.08256781101226807
37,1.2333333333333334,0,Left,0,0.29936569929122925,0.6726521253585815,1.776040363665743e-07
37,1.2333333333333334,0,Left,1,0.272835910320282,0.6749022006988525,-0.0420510433614254
37,1.2333333333333334,0,Left,2,0.25167250633239746,0.6792027950286865,-0.0699693113565445
37,1.2333333333333334,0,Left,3,0.2353074848651886,0.6825505495071411,-0.09267333894968033
37,1.2333333333333334,0,Left,4,0.21837468445301056,0.6874933838844299,-0.11583490669727325
37,1.2333333333333334,0,Left,5,0.2964676320552826,0.7146027684211731,-0.056735944002866745
37,1.2333333333333334,0,Left,6,0.3046632409095764,0.7286388874053955,-0.0897429957985878
37,1.2333333333333334,0,Left,7,0.32353511452674866,0.7296565175056458,-0.11602094769477844
37,1.2333333333333334,0,Left,8,0.34589940309524536,0.725275456905365,-0.13152745366096497
37,1.2333333333333334,0,Left,9,0.3244512975215912,0.7193729877471924,-0.048088401556015015
37,1.2333333333333334,0,Left,10,0.3537885844707489,0.7314451336860657,-0.0757017433643341
37,1.2333333333333334,0,Left,11,0.3788284659385681,0.7290393114089966,-0.09730889648199081
